VID,RID,epoch,deviceType,osName,isWorker,SSR,serverPush,streamingResponse,workerAssets,fromGoogle,dnsLookupTime,timeToFirstByte,cssBundleLoadTime,mainJsBundleLoadTime,firstPaint,firstContentfulPaint,tti
dc905e58-8f70-4fc2-acde-db0af7c8f857,dc905e58-8f70-4fc2-acde-db0af7c8f857,1552334574061,mobile,Android,1,1,1,1,0,1,0,398,451,475,6851,6851,
1b2baced-6809-41de-bbab-261b66059643,1b2baced-6809-41de-bbab-261b66059643,1552389087520,mobile,iOS,1,0,1,0,1,1,47,482,79,194,,,
9b1bea3f-5a62-4d7c-a82b-3301fe855854,9b1bea3f-5a62-4d7c-a82b-3301fe855854,1552320944316,mobile,Android,1,0,0,0,1,1,257,630,30,66,840,961,
a3290616-5906-4595-837d-cba1ed3bc309,a3290616-5906-4595-837d-cba1ed3bc309,1552161778529,NA,Windows,1,0,0,0,0,1,296,863,,,,,2635
96cd4834-71ab-4769-bbab-780054d72350,96cd4834-71ab-4769-bbab-780054d72350,1551002622409,mobile,iOS,0,0,0,,0,1,,,,,,,
688eb300-63a1-4c72-ab12-666a16fd0fb2,688eb300-63a1-4c72-ab12-666a16fd0fb2,1552285971587,mobile,iOS,1,0,0,0,1,1,63,585,148,183,,,
6a464759-ddd8-48b8-a394-5153a1f8948f,6a464759-ddd8-48b8-a394-5153a1f8948f,1552304583812,mobile,iOS,1,1,0,1,1,1,120,,,,,,
89430ec2-1606-4682-b503-6dcce175f163,89430ec2-1606-4682-b503-6dcce175f163,1552228766421,mobile,Android,1,0,1,0,1,1,0,958,,,,,9895
c057e532-7b82-4b76-b3ec-3ac69597d24c,c057e532-7b82-4b76-b3ec-3ac69597d24c,1552307899974,mobile,Android,1,1,0,1,1,1,67,805,63,152,1034,1034,1201
82518a13-1c55-403f-afbe-f11d6afe7944,82518a13-1c55-403f-afbe-f11d6afe7944,1552306459003,mobile,Android,1,1,1,1,1,1,261,584,27,38,,,
519a53c9-1ec8-4310-8f71-b9b24d1b2959,519a53c9-1ec8-4310-8f71-b9b24d1b2959,1552213829350,mobile,Android,1,1,1,0,1,1,97,744,,,,,1047
fba16511-c061-458d-aaa2-0788a13d1e4e,fba16511-c061-458d-aaa2-0788a13d1e4e,1552369326021,mobile,iOS,1,0,0,0,0,1,,972,234,224,,,
7a03b2df-aa9b-4244-9824-377efb079084,7a03b2df-aa9b-4244-9824-377efb079084,1552309704519,mobile,Android,1,1,1,1,1,1,219,778,43,58,1044,1044,
8bda2aa9-b64f-4be5-98d9-199ab40c66a0,8bda2aa9-b64f-4be5-98d9-199ab40c66a0,1552380762812,mobile,Android,1,0,1,0,0,1,96,606,23,43,,1213,1084
8a3da0ec-8f54-4b36-bc2e-a17437ee6096,8a3da0ec-8f54-4b36-bc2e-a17437ee6096,1552341988841,mobile,Android,1,1,0,0,0,1,,,,,,,
021041d2-4cd8-4a1b-b56d-12bea1251146,021041d2-4cd8-4a1b-b56d-12bea1251146,1552386777466,mobile,Android,1,0,0,0,0,1,,844,,,,,
17ed5589-bfce-41fa-8fa4-a586327a3b51,17ed5589-bfce-41fa-8fa4-a586327a3b51,1552155925453,mobile,iOS,1,1,0,0,1,1,,,,,,,
9322c592-f87e-475d-949a-c44f416d9d7e,9322c592-f87e-475d-949a-c44f416d9d7e,1552325899874,mobile,iOS,1,1,0,0,0,1,59,493,690,976,,,
09c60c08-1420-454b-adc8-a42207f42cc3,09c60c08-1420-454b-adc8-a42207f42cc3,1550966058162,mobile,Android,0,1,0,,0,1,,,,,,,
cd48bfeb-8c69-4054-a0af-d0fea3f308a0,cd48bfeb-8c69-4054-a0af-d0fea3f308a0,1552402954932,mobile,Android,1,0,1,0,1,1,42,,53,59,1188,1188,
a163df91-4ade-4a19-a0e3-c8b095af9005,a163df91-4ade-4a19-a0e3-c8b095af9005,1550961145227,NA,Windows,0,0,0,,1,1,,,,,,,
e9fb5a78-9cb2-42e0-9900-22e108a53e5a,e9fb5a78-9cb2-42e0-9900-22e108a53e5a,1552377924893,mobile,Android,1,0,0,1,0,1,0,415,56,171,663,906,898
34c2b434-8b70-4072-994b-9c65d52afb9b,34c2b434-8b70-4072-994b-9c65d52afb9b,1552351922301,mobile,Android,1,0,1,0,1,1,272,925,50,37,1149,1149,1130
5a77e167-caaf-4360-9edb-d8e97a892e25,5a77e167-caaf-4360-9edb-d8e97a892e25,1552316447238,mobile,Android,1,0,1,0,1,1,42,582,187,314,1209,1845,
0e4a9d49-fe3d-4997-a382-9a82a62db07d,0e4a9d49-fe3d-4997-a382-9a82a62db07d,1551003822567,mobile,iOS,1,1,1,,1,1,,,,,,,
59927f69-099b-40db-ab04-e0cbedc922b1,59927f69-099b-40db-ab04-e0cbedc922b1,1552230354739,mobile,Android,1,1,0,0,1,1,228,762,,,,,1182
f6a9b9ad-c311-4edc-b28c-58d2abd0da6e,f6a9b9ad-c311-4edc-b28c-58d2abd0da6e,1551004614205,mobile,Android,0,0,0,,1,1,,,,,,,
e3db43a5-e5ef-43ac-80ef-b9e1c3f3c616,e3db43a5-e5ef-43ac-80ef-b9e1c3f3c616,1552367998694,mobile,iOS,1,1,0,0,1,1,190,1007,75,124,,,
1844fbe7-7dbb-485a-8e05-5711b57b4e59,1844fbe7-7dbb-485a-8e05-5711b57b4e59,1552340042715,mobile,iOS,1,0,1,1,0,1,,,,,,,
e83ff5fa-e57c-4bd9-8957-a5b10427b0bd,e83ff5fa-e57c-4bd9-8957-a5b10427b0bd,1552229954472,mobile,Android,1,1,1,1,0,1,71,344,,,,,2665
5ff8aeb9-df03-4f4f-a4d0-a93cdeca58a0,5ff8aeb9-df03-4f4f-a4d0-a93cdeca58a0,1552235101830,mobile,Android,1,0,0,0,0,1,0,603,103,171,1310,,1477
68865086-5616-4e05-ae66-fe5885f0171b,68865086-5616-4e05-ae66-fe5885f0171b,1552399278926,mobile,iOS,1,0,0,1,1,1,475,1354,176,163,,,
bd2ae6e1-cb7b-41d5-9118-1117645fce74,bd2ae6e1-cb7b-41d5-9118-1117645fce74,1552163219775,mobile,Android,1,1,0,1,0,1,88,497,,,,,1032
451bf5d3-a495-4e8d-9de8-65de29095da4,451bf5d3-a495-4e8d-9de8-65de29095da4,1552255403264,mobile,Android,1,0,1,0,0,1,,,,,,,
e48b2583-0c8f-4bfe-bbbd-6bc6c5a3b6c9,e48b2583-0c8f-4bfe-bbbd-6bc6c5a3b6c9,1550978050875,mobile,Android,1,0,1,,1,1,,,,,,,
9eb6a53c-2706-4b76-9355-2afd6caa0b9a,9eb6a53c-2706-4b76-9355-2afd6caa0b9a,1552314257058,mobile,Android,1,0,0,0,1,1,998,2538,418,365,3794,3794,
48a53051-6aa5-4104-bf10-e5dd7a4e7f87,48a53051-6aa5-4104-bf10-e5dd7a4e7f87,1552317975778,mobile,iOS,1,0,0,0,0,1,47,764,305,319,,,
5b8b0534-b737-485b-8609-20248bc35132,5b8b0534-b737-485b-8609-20248bc35132,1552301208886,mobile,Android,1,0,1,1,0,1,102,534,178,228,894,1039,1119
a39b3086-c9a4-4492-abce-ba11b88bb4d7,a39b3086-c9a4-4492-abce-ba11b88bb4d7,1552399988316,mobile,Android,1,1,1,1,1,1,0,684,360,369,,,
2267558d-9790-46f9-b7d5-81fba218457b,2267558d-9790-46f9-b7d5-81fba218457b,1552384067573,NA,Windows,1,1,1,0,0,1,71,528,228,246,,,
66cae76b-6a7c-471c-ab74-7d023050bb7a,66cae76b-6a7c-471c-ab74-7d023050bb7a,1552279085989,mobile,Android,1,0,0,0,1,1,,,,,,,
9e72bf9a-66f0-4d4a-85e1-226efbac6c47,9e72bf9a-66f0-4d4a-85e1-226efbac6c47,1552322161968,NA,Windows,1,1,1,1,1,1,319,797,28,57,1531,1531,2267
d1f792ea-76ce-46db-a51f-e6aef8ce378c,d1f792ea-76ce-46db-a51f-e6aef8ce378c,1552242234624,mobile,iOS,1,0,0,1,0,1,29,583,62,82,,,
74c1b3b5-583a-49db-81be-7b760c3f08aa,74c1b3b5-583a-49db-81be-7b760c3f08aa,1552395136785,mobile,Android,1,1,1,0,0,1,5,524,20,41,1166,1166,23475
3678dd7e-bff7-45fd-975b-bc959ed6dbf5,3678dd7e-bff7-45fd-975b-bc959ed6dbf5,1552230174849,NA,Windows,1,1,0,1,0,1,23,499,,,,,
dd263274-cdc8-4b32-b0b1-f162827f825d,dd263274-cdc8-4b32-b0b1-f162827f825d,1552305789063,mobile,Android,1,0,0,1,1,1,0,523,91,200,917,1323,
aceafe82-e092-4e7f-86b2-975ee0936970,aceafe82-e092-4e7f-86b2-975ee0936970,1552160122347,mobile,Android,1,0,1,0,0,1,,,,,,,
af02ee97-3342-457c-868b-88eb1836291b,af02ee97-3342-457c-868b-88eb1836291b,1552300319525,mobile,Android,1,0,0,0,1,1,0,822,44,171,1014,1303,1260
ebd8f1eb-9353-436e-9d1f-e9eed3c1e8a9,ebd8f1eb-9353-436e-9d1f-e9eed3c1e8a9,1552255252365,mobile,iOS,1,1,0,1,1,1,,,,,,,
609aa686-3161-4033-a251-e77dabcaa969,609aa686-3161-4033-a251-e77dabcaa969,1552393040905,mobile,Android,1,1,0,0,1,1,13,594,98,137,,,4429
7a0a2135-e4e0-485e-a0a6-918a9d8c9be1,7a0a2135-e4e0-485e-a0a6-918a9d8c9be1,1552290150606,tablet,iOS,1,0,1,0,1,1,,,,,,,
e125571f-ff4d-4ae9-9cbf-2677c643b65f,e125571f-ff4d-4ae9-9cbf-2677c643b65f,1550990861433,mobile,Android,1,0,1,,0,1,,,,,,,
188dcfdc-f150-4250-8652-06031a3cd7f7,188dcfdc-f150-4250-8652-06031a3cd7f7,1552377970007,mobile,Android,1,0,0,0,0,1,0,761,171,354,1124,1732,
be3b6963-3656-46de-922d-7eb08ccb1e73,be3b6963-3656-46de-922d-7eb08ccb1e73,1552335973420,mobile,Android,1,0,1,0,1,1,,,,,,,
14dc3aeb-d751-4c43-a67d-a84c19e0144f,14dc3aeb-d751-4c43-a67d-a84c19e0144f,1552275149987,mobile,Android,1,1,0,1,0,1,4,,148,323,1870,1870,5300
07eedea5-95e3-42f9-a483-2a4c3ed6aff3,07eedea5-95e3-42f9-a483-2a4c3ed6aff3,1552209356547,NA,Windows,1,1,1,1,1,1,19,322,,,,,
15152743-3ce0-461b-a06d-1c401c039625,15152743-3ce0-461b-a06d-1c401c039625,1552395125105,mobile,Android,1,0,0,0,1,1,90,716,64,112,,1039,
18bfc543-1aeb-4e5a-ba53-4a45fd799bea,18bfc543-1aeb-4e5a-ba53-4a45fd799bea,1552378531139,mobile,Android,1,1,0,0,1,1,872,1406,,,,,
4ffff6af-cee1-48c2-b9cd-fa7fd0e12303,4ffff6af-cee1-48c2-b9cd-fa7fd0e12303,1552276604375,mobile,Android,1,1,0,0,1,1,4,,176,341,929,929,4221
58b10e61-b02b-45a3-a7d6-17ac4673d272,58b10e61-b02b-45a3-a7d6-17ac4673d272,1551011986293,mobile,Android,1,1,0,,1,1,,,,,,,
05af69a9-594d-48b6-9515-55647bf592e4,05af69a9-594d-48b6-9515-55647bf592e4,1552300229511,mobile,iOS,1,1,1,1,0,1,,,,,,,
064a9d26-9bce-4990-9023-a0d52bfd2053,064a9d26-9bce-4990-9023-a0d52bfd2053,1552322371747,NA,NA,1,0,0,0,1,1,,,,,,,
ad814a5c-167f-49e2-bb19-c6dd69dfc0f0,ad814a5c-167f-49e2-bb19-c6dd69dfc0f0,1552326138990,mobile,iOS,1,0,0,0,1,1,235,560,82,159,,,
75d6766b-c91d-44b9-a240-0584a75ffac5,75d6766b-c91d-44b9-a240-0584a75ffac5,1552233686795,mobile,Android,1,1,1,0,0,1,0,654,,,,,
19196493-be2c-47fc-8af3-3bf1a8480246,19196493-be2c-47fc-8af3-3bf1a8480246,1552336378276,NA,Windows,1,0,0,1,1,1,,,,,,,
b9df4266-fd21-4a16-8c1c-c46d1b418f04,b9df4266-fd21-4a16-8c1c-c46d1b418f04,1552196866608,NA,Windows,1,0,0,0,1,1,971,1299,,,,,4144
9ca67b1e-6046-45c1-b512-7ab05586e6b3,9ca67b1e-6046-45c1-b512-7ab05586e6b3,1552379332033,mobile,Android,1,1,0,1,0,1,0,240,66,210,1207,1207,7037
d58428e2-0510-4e49-a40e-8e0caea2aad0,d58428e2-0510-4e49-a40e-8e0caea2aad0,1552307183759,NA,Windows,1,0,1,1,0,1,64,1167,13,55,2777,3138,3300
998bac20-870b-44bd-aaab-b02262cf4037,998bac20-870b-44bd-aaab-b02262cf4037,1552250414682,mobile,Android,1,0,1,0,0,1,,,,,,,
edef2245-6dbb-4274-af7b-186de9a295eb,edef2245-6dbb-4274-af7b-186de9a295eb,1552361960869,mobile,iOS,1,0,0,1,1,1,119,704,79,129,,,
37ebe807-e781-494b-a949-c7cf4e5952fe,37ebe807-e781-494b-a949-c7cf4e5952fe,1552292710136,NA,Windows,1,0,0,1,0,1,,482,103,135,,,
baf1b644-6d78-4678-9717-da4465198d5f,baf1b644-6d78-4678-9717-da4465198d5f,1550995996304,mobile,iOS,0,0,1,,0,1,,,,,,,
df1119ce-7862-4e38-b4e3-bcdeb7f608a3,df1119ce-7862-4e38-b4e3-bcdeb7f608a3,1552278152309,mobile,Android,1,1,1,0,0,1,208,1361,,,,,
9de1e936-ecbe-4526-b318-36d89f47a3e3,9de1e936-ecbe-4526-b318-36d89f47a3e3,1550968418231,mobile,Android,0,0,1,,0,1,,,,,,,
e43a46de-c0c7-45dc-81bb-159333acfc64,e43a46de-c0c7-45dc-81bb-159333acfc64,1552279520982,mobile,iOS,1,0,0,1,1,1,39,875,92,88,,,
173b3217-8dd9-441e-8552-d6c40c076e3c,173b3217-8dd9-441e-8552-d6c40c076e3c,1552238061880,mobile,iOS,1,1,0,0,1,1,66,499,66,115,,,
26ef4e14-9f42-4bcb-aaf3-682c463a6721,26ef4e14-9f42-4bcb-aaf3-682c463a6721,1552405962292,mobile,Android,1,0,0,1,1,1,,,193,315,4368,5431,12036
d87ca8e2-6381-4e75-aecb-b32bb49e2127,d87ca8e2-6381-4e75-aecb-b32bb49e2127,1552379602952,mobile,Android,1,0,1,1,1,1,146,590,23,232,910,1224,
49379917-13cc-4a6a-a012-30549141daf3,49379917-13cc-4a6a-a012-30549141daf3,1552294488774,NA,Windows,1,0,0,0,1,1,1320,1806,149,191,,,
0666524b-ae48-4576-ad4a-733cea20d1ad,0666524b-ae48-4576-ad4a-733cea20d1ad,1552276981710,mobile,iOS,1,1,0,1,0,1,160,717,181,202,,,
7b200659-13dd-45f5-8db0-77b9413a4a6c,7b200659-13dd-45f5-8db0-77b9413a4a6c,1552319098559,mobile,Android,1,1,1,0,1,1,327,1033,15,263,1511,1511,1898
2110f802-249e-4aed-88a3-b93a7dc7a32b,2110f802-249e-4aed-88a3-b93a7dc7a32b,1552364992757,mobile,iOS,1,1,0,0,0,1,162,984,,,,,
6ce6df13-9a9b-42b9-8443-471b3418006a,227b52ce-2442-479f-8905-d1409064a566,1552400590515,mobile,iOS,1,1,0,1,1,1,168,982,198,163,,,
1d474f55-1bf8-4399-8f23-689f0bbd3c2e,1d474f55-1bf8-4399-8f23-689f0bbd3c2e,1552329689141,mobile,Android,1,0,0,0,0,1,2,752,56,86,2563,2563,2524
64a75b4a-2e25-4619-a805-224f48cf6ab4,64a75b4a-2e25-4619-a805-224f48cf6ab4,1552267760119,NA,Windows,1,1,1,0,0,1,,,,,,,
2dad7ff0-1eb8-4ca0-87e6-73716b5d7712,2dad7ff0-1eb8-4ca0-87e6-73716b5d7712,1550992930849,mobile,Android,1,1,1,,0,1,,,,,,,
43ec2001-9ddd-444d-8f64-d866517e2b90,43ec2001-9ddd-444d-8f64-d866517e2b90,1551010715210,mobile,iOS,0,1,1,,1,1,,,,,,,
d185a905-0554-4470-89e9-138295437f62,d185a905-0554-4470-89e9-138295437f62,1552210123182,NA,Windows,1,1,1,1,0,1,39,597,,,,,1210
0f21f2cd-8772-442a-a2df-7db4968fad29,0f21f2cd-8772-442a-a2df-7db4968fad29,1552275732548,mobile,Android,1,1,1,1,1,1,,,,,,,
0a447edd-de35-44c5-a2a4-739ed9b17e49,0a447edd-de35-44c5-a2a4-739ed9b17e49,1552307092591,NA,Windows,1,1,1,1,0,1,190,612,533,356,,,
5def14b5-bf70-401d-bb96-7e9e42410327,5def14b5-bf70-401d-bb96-7e9e42410327,1552200457672,mobile,Android,1,0,0,0,1,1,0,1427,,,,,
62aa4e26-91e0-485e-8b33-bd0ea284da30,62aa4e26-91e0-485e-8b33-bd0ea284da30,1552299107453,NA,Windows,1,1,1,1,0,1,3650,4113,99,226,4323,4323,4424
2e185e12-7e28-4c39-b2bc-66a0f512d0ff,2e185e12-7e28-4c39-b2bc-66a0f512d0ff,1552367469272,mobile,Android,1,0,1,0,1,1,117,559,44,119,1318,1531,4839
7a40efbf-0615-4bea-ad94-b567dc7ec806,7a40efbf-0615-4bea-ad94-b567dc7ec806,1552388758975,mobile,Android,1,0,1,0,1,1,0,2534,21,86,2867,3334,11974
d300a89e-f4f1-4531-9481-bbf5e2bb7e15,d300a89e-f4f1-4531-9481-bbf5e2bb7e15,1552363452774,NA,Mac OS,1,0,1,1,0,1,,,24,59,,,
1b0861c6-be58-4b8e-bd7b-c44b0b2f8526,1b0861c6-be58-4b8e-bd7b-c44b0b2f8526,1552287670649,mobile,Android,1,0,1,1,1,1,139,449,59,67,685,812,
d100ab69-fa56-4130-9580-751e61763884,d100ab69-fa56-4130-9580-751e61763884,1552271657666,mobile,Android,1,1,1,1,0,1,10,638,364,376,1318,1318,1797
433589f3-78f1-4a0b-90d5-55616cf25efd,433589f3-78f1-4a0b-90d5-55616cf25efd,1552245196595,NA,Windows,1,1,0,1,0,1,168,1035,252,750,,,2592
076f4f80-eea8-4952-9836-94b80e77bc6e,076f4f80-eea8-4952-9836-94b80e77bc6e,1552274658922,mobile,iOS,1,0,1,0,1,1,0,0,,,,,
93d47618-b883-4368-93d0-0abccb0aa068,93d47618-b883-4368-93d0-0abccb0aa068,1552266940585,mobile,Android,1,1,1,1,1,1,140,1449,45,65,1982,1982,4878
2ab0c772-b909-4845-a5b0-1593fd097182,2ab0c772-b909-4845-a5b0-1593fd097182,1552249808786,mobile,iOS,1,1,1,0,1,1,,,,,,,
059dd622-8000-46b3-8389-7a64c37ee8f4,059dd622-8000-46b3-8389-7a64c37ee8f4,1552161713375,tablet,iOS,1,1,0,1,1,1,37,271,,,,,
d5c7b276-0cc8-4b88-aa93-45f87b531426,d5c7b276-0cc8-4b88-aa93-45f87b531426,1552296150743,mobile,iOS,1,0,0,0,0,1,81,788,112,188,,,
b584ddad-7fb6-4996-bdad-6ab63e35638c,b584ddad-7fb6-4996-bdad-6ab63e35638c,1552293661951,tablet,Android,1,0,0,0,1,1,51,,74,227,,,4414
d77d5ef0-d136-47ba-9356-d2db923b4eab,d77d5ef0-d136-47ba-9356-d2db923b4eab,1552247563640,mobile,iOS,1,0,0,0,0,1,,,,,,,
e6575677-8dd5-48bc-bd23-e5c2994dc68e,e6575677-8dd5-48bc-bd23-e5c2994dc68e,1552383279941,mobile,Android,1,1,0,1,1,1,,,,,,,
c193b27c-e47b-43ea-8cdc-c1cbabe69f65,c193b27c-e47b-43ea-8cdc-c1cbabe69f65,1552168120853,mobile,iOS,1,0,0,0,0,1,30,439,,,,,
e9aa5f45-f991-4bda-8e8f-c4c3a5d6b3ac,e9aa5f45-f991-4bda-8e8f-c4c3a5d6b3ac,1552229931922,mobile,Android,1,1,0,1,0,1,142,913,,,,,
2a180fa2-7da8-4be3-9826-f9ff7f48c9c2,2a180fa2-7da8-4be3-9826-f9ff7f48c9c2,1552400732352,NA,Windows,1,0,1,0,1,1,310,548,2,72,,,
47988e31-9832-4612-b778-1b1d44fdb8bb,47988e31-9832-4612-b778-1b1d44fdb8bb,1551007335437,mobile,Android,1,1,1,,0,1,,,,,,,
c6b9cf64-a217-4b00-8c58-0393e8a37d9d,c6b9cf64-a217-4b00-8c58-0393e8a37d9d,1552283142720,tablet,iOS,1,0,0,0,0,1,102,772,,,,,
e44ff87a-8e7c-4866-b9a9-c637ab5692f9,e44ff87a-8e7c-4866-b9a9-c637ab5692f9,1551020246247,mobile,iOS,1,0,1,,0,1,,,,,,,
f51c9f30-d9ae-4ef4-ae76-d42ca91835f5,f51c9f30-d9ae-4ef4-ae76-d42ca91835f5,1552345499217,mobile,Android,1,0,1,1,1,1,,,,,,,
3aff69a3-d921-4054-8706-f2a4879e0daa,3aff69a3-d921-4054-8706-f2a4879e0daa,1552285720426,mobile,Android,1,1,0,1,1,1,156,831,,,,,
19845dfe-88a2-474e-b96e-f8eff1b65537,19845dfe-88a2-474e-b96e-f8eff1b65537,1550991778761,mobile,Android,0,1,0,,1,1,,,,,,,
4711d6cc-c219-4b69-aacc-deebfc1df02a,4711d6cc-c219-4b69-aacc-deebfc1df02a,1552324613500,mobile,Android,1,1,0,1,0,1,0,310,,,,,
48fab72b-d1ee-4526-a499-2343919e5b63,48fab72b-d1ee-4526-a499-2343919e5b63,1552343540651,mobile,Android,1,0,0,0,1,1,,,,,,,
3dece212-5bed-4d1b-9621-a44fd8d0e62d,3dece212-5bed-4d1b-9621-a44fd8d0e62d,1552331274556,mobile,iOS,1,1,0,1,1,1,146,606,131,97,,,
516487e0-6169-4c11-b519-78328aedfeab,516487e0-6169-4c11-b519-78328aedfeab,1552281807392,mobile,Android,1,1,0,0,1,1,0,806,177,304,1783,1783,
a625ce29-b108-4f1c-8a72-dacc0de30b44,a625ce29-b108-4f1c-8a72-dacc0de30b44,1552166351074,mobile,iOS,1,0,1,0,0,1,248,742,,,,,
c73c68f7-9947-434b-9fe5-7c72ca31971c,c73c68f7-9947-434b-9fe5-7c72ca31971c,1552185300898,mobile,iOS,1,1,1,1,0,1,,,,,,,
b0d9337f-090c-488a-900d-3f665c24e9f7,b0d9337f-090c-488a-900d-3f665c24e9f7,1550965944243,mobile,Android,1,0,0,,1,1,,,,,,,
458545a1-99fc-4338-a357-a89444827f44,458545a1-99fc-4338-a357-a89444827f44,1552309611268,mobile,Android,1,1,0,1,1,1,0,1106,73,187,1669,1669,
a7776d3c-902c-433d-bf0d-7b3dd2bd9996,a7776d3c-902c-433d-bf0d-7b3dd2bd9996,1552385267313,mobile,Android,1,1,0,0,1,1,39,334,50,115,767,767,970
020c2539-c59b-48ad-8ea7-0ea4cbc30883,020c2539-c59b-48ad-8ea7-0ea4cbc30883,1552326009799,mobile,iOS,1,1,1,0,1,1,,446,20,39,,,
edb74e73-b9cb-4be3-93b3-2215141ff308,edb74e73-b9cb-4be3-93b3-2215141ff308,1552367942204,NA,Windows,1,0,1,1,0,1,65,494,103,151,733,783,
75bd82c2-cbfe-4c5c-93ed-33c043fbb380,75bd82c2-cbfe-4c5c-93ed-33c043fbb380,1552290086450,NA,Android,1,1,1,1,0,1,0,213,17,33,511,511,649
ba142e39-6d7f-49de-9fd8-74c207ea6088,ba142e39-6d7f-49de-9fd8-74c207ea6088,1552331018867,mobile,Android,1,0,0,0,0,1,1,268,39,70,476,792,
ab51f548-0257-482c-b458-772958acd6f4,ab51f548-0257-482c-b458-772958acd6f4,1552399748561,mobile,Android,1,1,0,0,0,1,0,827,137,362,1204,1204,
2b0188a9-69a9-46fc-ae83-6294dddf95b7,2b0188a9-69a9-46fc-ae83-6294dddf95b7,1552257144938,mobile,Android,1,1,1,1,1,1,,,,,,,
9c509737-0400-404d-b245-86bec1c516f7,9c509737-0400-404d-b245-86bec1c516f7,1551007063814,mobile,iOS,1,1,0,,0,1,,,,,,,
de21cf60-7dcd-44ab-81dc-37628e121931,de21cf60-7dcd-44ab-81dc-37628e121931,1552173232842,mobile,Android,1,1,1,1,1,1,3,216,,,,,1029
caeef0ae-82f3-4edc-9e85-ccc380a9ae28,caeef0ae-82f3-4edc-9e85-ccc380a9ae28,1552156789606,mobile,Android,1,1,0,1,0,1,,,,,,,
99b86750-779e-40e2-9aa8-6aacfd4f7aea,99b86750-779e-40e2-9aa8-6aacfd4f7aea,1552292273773,mobile,Android,1,0,1,0,1,1,5,976,67,102,5762,5762,8609
4aa10f03-3382-4f2f-8858-2439f4954324,4aa10f03-3382-4f2f-8858-2439f4954324,1552362118373,mobile,Android,1,0,0,1,1,1,0,823,869,346,2284,3291,3408
9daab639-72cb-4e1d-972d-fba250414f8c,9daab639-72cb-4e1d-972d-fba250414f8c,1552237069677,NA,Mac OS,1,1,0,1,0,1,173,977,527,1905,,,5113
fe0d2a99-393a-4d32-b30b-6ac87dcdfd64,fe0d2a99-393a-4d32-b30b-6ac87dcdfd64,1552237424312,mobile,Android,1,1,1,1,0,1,72,414,87,96,572,572,1052
8dfb831c-05f2-4286-8413-ea70f2c4a18b,8dfb831c-05f2-4286-8413-ea70f2c4a18b,1552317227160,mobile,Android,1,0,1,0,1,1,44,370,13,20,,678,663
28331d97-971b-41f4-9214-f3f82295c675,28331d97-971b-41f4-9214-f3f82295c675,1552258747525,NA,Linux,1,0,0,0,1,1,,,,,,,
94e9df29-9489-4eb6-9d16-224b75c6ab94,94e9df29-9489-4eb6-9d16-224b75c6ab94,1552332377191,mobile,iOS,1,0,1,1,1,1,,,,,,,
bcce6e9d-ccb0-4a34-9599-e66eb877d08a,bcce6e9d-ccb0-4a34-9599-e66eb877d08a,1552340169534,mobile,iOS,1,0,1,0,0,1,,,,,,,
14e46edd-6f57-4333-a5a1-3c2d600b47bd,14e46edd-6f57-4333-a5a1-3c2d600b47bd,1552294744069,mobile,iOS,1,0,0,1,1,1,,1319,265,344,,,
111873b0-612b-4c2b-a34c-92296fc45591,111873b0-612b-4c2b-a34c-92296fc45591,1552297177668,mobile,iOS,1,1,1,1,1,1,414,1203,0,13,,,
fee8f5f0-cc7f-4448-94bc-8a8e32685d7d,fee8f5f0-cc7f-4448-94bc-8a8e32685d7d,1552389969454,NA,Windows,1,0,1,1,0,1,393,1278,178,342,,,5130
1c58ae41-8700-456f-8aab-ec2b2a8f00b7,1c58ae41-8700-456f-8aab-ec2b2a8f00b7,1552390969847,NA,Windows,1,0,1,1,1,1,52,388,12,29,521,522,510
9ddb5b03-7b26-45bc-93f9-7b190e1224d4,9ddb5b03-7b26-45bc-93f9-7b190e1224d4,1551009078269,NA,NA,1,0,0,,0,1,,,,,,,
f16f5b26-9cf6-488f-8983-a7f91eefa2cd,f16f5b26-9cf6-488f-8983-a7f91eefa2cd,1552296246557,NA,Windows,1,1,0,0,0,1,51,255,275,423,,,
224d97ed-cca9-4e74-a3cb-4aaf1d665541,224d97ed-cca9-4e74-a3cb-4aaf1d665541,1552339871629,mobile,iOS,1,1,1,1,1,1,,,,,,,
a2695ba3-9951-448a-b4e9-75fb01099639,a2695ba3-9951-448a-b4e9-75fb01099639,1552275496465,mobile,Android,1,1,0,0,1,1,1,730,143,453,,1145,35336
5b1315e4-5b02-43d7-bc8f-5d558bc4d333,5b1315e4-5b02-43d7-bc8f-5d558bc4d333,1551017388103,mobile,Android,1,0,0,,1,1,,,,,,,
041ced42-072e-46bf-b9c4-19fb3121cc41,041ced42-072e-46bf-b9c4-19fb3121cc41,1552291638967,mobile,Android,1,1,0,0,0,1,87,743,290,473,1355,1355,1512
9bf79887-c63c-4dc9-a843-70aad3412760,9bf79887-c63c-4dc9-a843-70aad3412760,1552338253912,mobile,Android,1,0,0,1,1,1,,,,,,,
e0b50da5-3aad-47ba-9d43-47bced1a498b,e0b50da5-3aad-47ba-9d43-47bced1a498b,1552302803107,mobile,iOS,1,1,0,0,0,1,445,926,103,151,,,
a71de291-b646-4c88-95c3-cf782f60473d,a71de291-b646-4c88-95c3-cf782f60473d,1552264597835,mobile,Android,1,1,1,0,1,1,98,923,299,470,,,3696
